,res,img
10556,"[0.9391798792912729, 0.06082012070872711]",19432.jpg
10557,"[0.050903374798657065, 0.949096625201343]",03594.jpg
10558,"[0.07692755535717752, 0.9230724446428225]",15295_1.jpg
10559,"[0.05416367482388558, 0.9458363251761144]",02556.jpg
10560,"[0.22127345766461604, 0.778726542335384]",01781.jpg
10561,"[0.8281938325991189, 0.17180616740088106]",13361_1.jpg
10562,"[0.9378796405907354, 0.062120359409264636]",13914_1.jpg
10563,"[0.9176386112674416, 0.08236138873255838]",07981.jpg
10564,"[0.8992217974344544, 0.1007782025655456]",04290.jpg
10565,"[0.14673290768305225, 0.8532670923169478]",12051_1.jpg
10566,"[0.8915756176133828, 0.10842438238661722]",16233_1.jpg
10567,"[0.935706107240583, 0.06429389275941699]",05979.jpg
10568,"[0.1515069184342797, 0.8484930815657203]",15920_1.jpg
10569,"[0.9370839721321974, 0.06291602786780259]",04553.jpg
10570,"[0.16353897805119447, 0.8364610219488056]",02648.jpg
10571,"[0.9177938636495954, 0.08220613635040463]",05077.jpg
10572,"[0.10562983950784995, 0.89437016049215]",08448.jpg
10573,"[0.8384987094645734, 0.1615012905354266]",01817.jpg
10574,"[0.7636476547187021, 0.2363523452812979]",18729_1.jpg
10575,"[0.11156824312523045, 0.8884317568747695]",05887.jpg
10576,"[0.899182984338916, 0.10081701566108403]",18628_1.jpg
10577,"[0.07139668924295058, 0.9286033107570494]",15439_1.jpg
10578,"[0.8994934891032235, 0.10050651089677654]",14296_1.jpg
10579,"[0.8887616681868462, 0.11123833181315379]",13921_1.jpg
10580,"[0.8996487414853772, 0.10035125851462279]",16570_1.jpg
10581,"[0.925711735139436, 0.07428826486056395]",16340_1.jpg
10582,"[0.23908866851675756, 0.7609113314832424]",11103_1.jpg
10583,"[0.6248908381687982, 0.3751091618312018]",13833_1.jpg
10584,"[0.9023074385297599, 0.09769256147024008]",07558.jpg
10585,"[0.14927516544081973, 0.8507248345591802]",06019.jpg
10586,"[0.08571872149663297, 0.914281278503367]",07774.jpg
10587,"[0.8924100991674591, 0.10758990083254094]",12047_1.jpg
10588,"[0.2460750257136758, 0.7539249742863242]",13577_1.jpg
10589,"[0.8355683207514215, 0.1644316792485785]",08592.jpg
10590,"[0.961342156843719, 0.03865784315628096]",00017.jpg
10591,"[0.134118651633061, 0.865881348366939]",17981_1.jpg
10592,"[0.07011585709018223, 0.9298841429098178]",15421_1.jpg
10593,"[0.04857458906635099, 0.951425410933649]",16784_1.jpg
10594,"[0.13685497486852063, 0.8631450251314794]",01870.jpg
10595,"[0.08459314172601835, 0.9154068582739816]",19523.jpg
10596,"[0.0857575345921714, 0.9142424654078286]",17785_1.jpg
10597,"[0.9405189310873489, 0.05948106891265115]",05797.jpg
10598,"[0.8790001746589299, 0.12099982534107012]",01771.jpg
10599,"[0.06219798560034156, 0.9378020143996585]",17713_1.jpg
10600,"[0.9227231267829765, 0.07727687321702348]",07820.jpg
10601,"[0.0435482931941237, 0.9564517068058763]",05462.jpg
10602,"[0.9358419530749675, 0.06415804692503246]",14679_1.jpg
10603,"[0.21358846474800597, 0.786411535251994]",03487.jpg
10604,"[0.0845155155349415, 0.9154844844650585]",18302_1.jpg
10605,"[0.80659434493198, 0.19340565506802]",05148.jpg
10606,"[0.9429253430107318, 0.05707465698926817]",09007.jpg
10607,"[0.06516718740903181, 0.9348328125909682]",16971_1.jpg
10608,"[0.8120281783073608, 0.18797182169263915]",19150_1.jpg
10609,"[0.1157600574433814, 0.8842399425566186]",19440.jpg
10610,"[0.06291602786780259, 0.9370839721321974]",16475_1.jpg
10611,"[0.8581963554503289, 0.1418036445496711]",18051_1.jpg
10612,"[0.1275010188437579, 0.8724989811562421]",13150_1.jpg
10613,"[0.8870150788876167, 0.11298492111238334]",15969_1.jpg
10614,"[0.9208989112926701, 0.0791010887073299]",13684_1.jpg
10615,"[0.8124939354538221, 0.1875060645461779]",11548_1.jpg
10616,"[0.15300122261250945, 0.8469987773874905]",10159_1.jpg
10617,"[0.9430805953928856, 0.05691940460711442]",09775.jpg
10618,"[0.9333385084127385, 0.06666149158726153]",02562.jpg
10619,"[0.9645248306778708, 0.03547516932212924]",06260.jpg
10620,"[0.5412292107357022, 0.4587707892642978]",16598_1.jpg
10621,"[0.9383648042849657, 0.061635195715034286]",09509.jpg
10622,"[0.11936967532845583, 0.8806303246715441]",04738.jpg
10623,"[0.13485610044829124, 0.8651438995517088]",03690.jpg
10624,"[0.9254206369228978, 0.07457936307710222]",10390_1.jpg
10625,"[0.9301558345785869, 0.06984416542141314]",06752.jpg
10626,"[0.8729841448504726, 0.1270158551495274]",07490.jpg
10627,"[0.10976343418269324, 0.8902365658173068]",05744.jpg
10628,"[0.9290302548079722, 0.07096974519202781]",12439_1.jpg
10629,"[0.8234974480389683, 0.1765025519610317]",17223_1.jpg
10630,"[0.8669098953987076, 0.13309010460129245]",00162.jpg
10631,"[0.8186846241922024, 0.18131537580779755]",13512_1.jpg
10632,"[0.5214151254633314, 0.47858487453666865]",13849_1.jpg
10633,"[0.13089716470337093, 0.869102835296629]",15248_1.jpg
10634,"[0.8638630673989404, 0.13613693260105963]",11277_1.jpg
10635,"[0.8071959479128258, 0.19280405208717422]",19313_1.jpg
10636,"[0.8829202973083118, 0.11707970269168821]",12069_1.jpg
10637,"[0.8284849308156572, 0.17151506918434278]",15474_1.jpg
10638,"[0.823652700421122, 0.17634729957887796]",00519.jpg
10639,"[0.9180655553183644, 0.08193444468163558]",04559.jpg
10640,"[0.13864037726328862, 0.8613596227367114]",07321.jpg
10641,"[0.03460187467251451, 0.9653981253274855]",14754_1.jpg
10642,"[0.04533369558889169, 0.9546663044111083]",06437.jpg
10643,"[0.12835490694560345, 0.8716450930543965]",11153_1.jpg
10644,"[0.14995439461274235, 0.8500456053872576]",16277_1.jpg
10645,"[0.06827223505210658, 0.9317277649478934]",16462_1.jpg
10646,"[0.7730598303867725, 0.2269401696132275]",05161.jpg
10647,"[0.05490112363911584, 0.9450988763608842]",01950.jpg
10648,"[0.06765122552349162, 0.9323487744765084]",19798.jpg
10649,"[0.9166682838789808, 0.0833317161210192]",02752.jpg
10650,"[0.16462574472627065, 0.8353742552737293]",07125.jpg
10651,"[0.1020008150750063, 0.8979991849249938]",00581.jpg
10652,"[0.05226183314250228, 0.9477381668574977]",04344.jpg
10653,"[0.06726309456810728, 0.9327369054318927]",10215_1.jpg
10654,"[0.7188379359195792, 0.28116206408042077]",02601.jpg
10655,"[0.8641541656154786, 0.13584583438452136]",19204_1.jpg
10656,"[0.8866269479322323, 0.11337305206776771]",02700.jpg
10657,"[0.9434299132527315, 0.05657008674726849]",18449_1.jpg
10658,"[0.9395291971511188, 0.06047080284888118]",10203_1.jpg
10659,"[0.5523297560596946, 0.4476702439403054]",08924.jpg
10660,"[0.789535989442838, 0.21046401055716202]",17835_1.jpg
10661,"[0.8852684895883871, 0.11473151041161289]",07204.jpg
10662,"[0.9311455685148169, 0.06885443148518311]",18539_1.jpg
10663,"[0.9393351316734266, 0.06066486832657336]",01761.jpg
10664,"[0.13990180286828777, 0.8600981971317122]",18020_1.jpg
10665,"[0.13404102544198412, 0.8659589745580158]",19353_1.jpg
10666,"[0.8453298142793378, 0.15467018572066216]",18402_1.jpg
10667,"[0.8850744241106949, 0.11492557588930508]",04658.jpg
10668,"[0.9298647363620486, 0.07013526363795142]",15020_1.jpg
10669,"[0.979196180791399, 0.02080381920860097]",03582.jpg
10670,"[0.2755147586795785, 0.7244852413204215]",11338_1.jpg
10671,"[0.23829300005821966, 0.7617069999417804]",14251_1.jpg
10672,"[0.9179879291272875, 0.08201207087271245]",17761_1.jpg
10673,"[0.8132313842690524, 0.1867686157309476]",11162_1.jpg
10674,"[0.30425585592578935, 0.6957441440742107]",03394.jpg
10675,"[0.9271090065788197, 0.07289099342118033]",15318_1.jpg
10676,"[0.8594577810553281, 0.1405422189446719]",15228_1.jpg
10677,"[0.8785926371557764, 0.1214073628442236]",07725.jpg
10678,"[0.12319276523899164, 0.8768072347610083]",14431_1.jpg
10679,"[0.8745172621242407, 0.12548273787575925]",02769.jpg
10680,"[0.06489549574026277, 0.9351045042597372]",10229_1.jpg
10681,"[0.8725377942517806, 0.12746220574821943]",03455.jpg
10682,"[0.07661705059287004, 0.92338294940713]",08533.jpg
10683,"[0.8414679112732636, 0.1585320887267364]",13592_1.jpg
10684,"[0.9534242853538784, 0.046575714646121646]",14395_1.jpg
10685,"[0.1602204583826583, 0.8397795416173417]",08713.jpg
10686,"[0.9417609501445788, 0.058239049855421166]",02108.jpg
10687,"[0.055211628403423314, 0.9447883715965767]",02186.jpg
10688,"[0.14056162549244114, 0.8594383745075589]",19781.jpg
10689,"[0.09804187933008597, 0.901958120669914]",17051_1.jpg
10690,"[0.2024102932329368, 0.7975897067670632]",08926.jpg
10691,"[0.9199673969997477, 0.08003260300025228]",00870.jpg
10692,"[0.8918473092821518, 0.10815269071784817]",13483_1.jpg
10693,"[0.8926041646451512, 0.10739583535484876]",04436.jpg
10694,"[0.9279628946806653, 0.07203710531933472]",02039.jpg
10695,"[0.9772361194667081, 0.022763880533291925]",02439.jpg
10696,"[0.10196200197946788, 0.8980379980205321]",02858.jpg
10697,"[0.0845155155349415, 0.9154844844650585]",11040_1.jpg
10698,"[0.08566050185332531, 0.9143394981466747]",17873_1.jpg
10699,"[0.2014981854877836, 0.7985018145122165]",15611_1.jpg
10700,"[0.06501193502687806, 0.9349880649731219]",13721_1.jpg
10701,"[0.942052048361117, 0.057947951638883]",01175.jpg
10702,"[0.9275359506297425, 0.07246404937025752]",16440_1.jpg
10703,"[0.21840128859477187, 0.7815987114052281]",12550_1.jpg
10704,"[0.8660171942013235, 0.1339828057986765]",09003.jpg
10705,"[0.0684080808864911, 0.9315919191135089]",09945.jpg
10706,"[0.09489801859147276, 0.9051019814085273]",00713.jpg
10707,"[0.8889557336645384, 0.1110442663354616]",14092_1.jpg
10708,"[0.1154301461313047, 0.8845698538686952]",05597.jpg
10709,"[0.08672786198063226, 0.9132721380193678]",11699_1.jpg
10710,"[0.9255370762095131, 0.07446292379048691]",19742.jpg
10711,"[0.13990180286828777, 0.8600981971317122]",00788.jpg
10712,"[0.8109802247278232, 0.18901977527217684]",05170.jpg
10713,"[0.927497137534204, 0.07250286246579596]",05983.jpg
10714,"[0.07877117739525316, 0.9212288226047468]",19099_1.jpg
10715,"[0.11680801102291913, 0.8831919889770808]",01867.jpg
10716,"[0.05992741951134313, 0.9400725804886568]",10088_1.jpg
10717,"[0.8824157270663122, 0.11758427293368778]",12753_1.jpg
10718,"[0.8154049176192047, 0.18459508238079525]",09059.jpg
10719,"[0.9116225814589842, 0.08837741854101577]",11011_1.jpg
10720,"[0.8835413068369268, 0.11645869316307322]",15889_1.jpg
10721,"[0.12197015272953095, 0.8780298472704691]",06135.jpg
10722,"[0.07448233033825613, 0.9255176696617439]",06678.jpg
10723,"[0.9139319606435211, 0.08606803935647889]",02501.jpg
10724,"[0.9558501038250306, 0.04414989617496945]",12253_1.jpg
10725,"[0.05371732422519358, 0.9462826757748064]",04107.jpg
10726,"[0.0944904810883192, 0.9055095189116809]",18662_1.jpg
10727,"[0.9392186923868113, 0.06078130761318867]",13889_1.jpg
10728,"[0.87552640260824, 0.12447359739176]",08409.jpg
10729,"[0.11288788837353723, 0.8871121116264628]",01939.jpg
10730,"[0.9589939645636437, 0.04100603543635628]",02110.jpg
10731,"[0.9074307671408334, 0.09256923285916663]",08528.jpg
10732,"[0.051446758136195155, 0.9485532418638049]",14918_1.jpg
10733,"[0.08696074055386287, 0.9130392594461372]",18523_1.jpg
10734,"[0.9131362921849833, 0.08686370781501673]",18695_1.jpg
10735,"[0.9444778668322692, 0.0555221331677308]",09648.jpg
10736,"[0.8649498340740166, 0.1350501659259834]",10628_1.jpg
10737,"[0.07040695530672049, 0.9295930446932795]",01135.jpg
10738,"[0.1642376137708863, 0.8357623862291137]",02415.jpg
10739,"[0.8485318946612587, 0.15146810533874133]",07961.jpg
10740,"[0.9218498321333618, 0.0781501678666382]",15892_1.jpg
10741,"[0.9548797764365697, 0.04512022356343026]",18951_1.jpg
10742,"[0.09978846862931554, 0.9002115313706844]",02815.jpg
10743,"[0.06423567311610938, 0.9357643268838907]",14659_1.jpg
10744,"[0.8692386811310137, 0.13076131886898634]",16461_1.jpg
10745,"[0.8440295755788003, 0.15597042442119968]",00480.jpg
10746,"[0.9466319936346523, 0.053368006365347664]",10465_1.jpg
10747,"[0.07153253507733509, 0.928467464922665]",19515.jpg
10748,"[0.9215587339168235, 0.07844126608317648]",10108_1.jpg
10749,"[0.21847891478584874, 0.7815210852141512]",01886.jpg
10750,"[0.9621960449455647, 0.037803955054435345]",16724_1.jpg
10751,"[0.14518038386151488, 0.8548196161384851]",19277_1.jpg
10752,"[0.05362029148634749, 0.9463797085136525]",02786.jpg
10753,"[0.14391895825651574, 0.8560810417434843]",15711_1.jpg
10754,"[0.09854644957208562, 0.9014535504279144]",05817.jpg
10755,"[0.8384016767257273, 0.1615983232742727]",16288_1.jpg
10756,"[0.05532806769003862, 0.9446719323099614]",09350.jpg
10757,"[0.32420578703254477, 0.6757942129674552]",13026_1.jpg
10758,"[0.06062605523103495, 0.9393739447689651]",03114.jpg
10759,"[0.9223349958275923, 0.07766500417240774]",16490_1.jpg
10760,"[0.3406043198975334, 0.6593956801024665]",11075_1.jpg
10761,"[0.8077975508936716, 0.19220244910632844]",18661_1.jpg
10762,"[0.8708300180480895, 0.12916998195191054]",12971_1.jpg
10763,"[0.27400104795357955, 0.7259989520464205]",16752_1.jpg
10764,"[0.08012963573909837, 0.9198703642609016]",12483_1.jpg
10765,"[0.8606803935647888, 0.13931960643521124]",11318_1.jpg
10766,"[0.11574065089561218, 0.8842593491043879]",03437.jpg
10767,"[0.9047720700964506, 0.09522792990354945]",18411_1.jpg
10768,"[0.9423431465776553, 0.05765685342234472]",03070.jpg
10769,"[0.13813580702128897, 0.861864192978711]",13396_1.jpg
10770,"[0.7693919928583904, 0.23060800714160956]",11961_1.jpg
10771,"[0.029362106774825827, 0.9706378932251741]",05278.jpg
10772,"[0.9149411011275205, 0.08505889887247953]",13956_1.jpg
10773,"[0.03477653360243746, 0.9652234663975625]",14917_1.jpg
10774,"[0.9289332220691261, 0.0710667779308739]",17647_1.jpg
10775,"[0.17312581264918783, 0.8268741873508122]",05721.jpg
10776,"[0.1310136039899862, 0.8689863960100138]",14016_1.jpg
10777,"[0.895437520619457, 0.10456247938054297]",02525.jpg
10778,"[0.9587804925381824, 0.04121950746181757]",07953.jpg
10779,"[0.8857148401870791, 0.11428515981292087]",02811.jpg
10780,"[0.9218498321333618, 0.0781501678666382]",05867.jpg
10781,"[0.18061674008810572, 0.8193832599118943]",11243_1.jpg
10782,"[0.09223932154708998, 0.90776067845291]",10733_1.jpg
10783,"[0.9567039919268762, 0.04329600807312384]",11870_1.jpg
10784,"[0.8648916144307089, 0.13510838556929106]",03787.jpg
10785,"[0.9457975120805759, 0.05420248791942406]",15477_1.jpg
10786,"[0.9733742164606338, 0.026625783539366177]",11810_1.jpg
10787,"[0.05230064623804072, 0.9476993537619592]",16042_1.jpg
10788,"[0.06545828562557007, 0.9345417143744299]",15386_1.jpg
10789,"[0.11748724019484173, 0.8825127598051583]",06406.jpg
10790,"[0.9138543344524442, 0.08614566554755576]",17457_1.jpg
10791,"[0.9637873818626405, 0.03621261813735954]",17061_1.jpg
10792,"[0.2501309941974422, 0.7498690058025578]",02416.jpg
10793,"[0.21941042907877117, 0.7805895709212288]",10180_1.jpg
10794,"[0.08624269828640183, 0.9137573017135981]",19153_1.jpg
10795,"[0.07325971782879544, 0.9267402821712045]",13685_1.jpg
10796,"[0.7741465970618486, 0.22585340293815137]",03226.jpg
10797,"[0.23324729763822313, 0.7667527023617768]",10328_1.jpg
10798,"[0.8887228550913078, 0.11127714490869223]",19374_1.jpg
10799,"[0.11141299074307671, 0.8885870092569232]",13136_1.jpg
10800,"[0.9260222399037435, 0.07397776009625645]",06394.jpg
10801,"[0.07941159347163733, 0.9205884065283627]",09012.jpg
10802,"[0.7646179821071629, 0.23538201789283708]",12137_1.jpg
10803,"[0.927050786935512, 0.07294921306448798]",02667.jpg
10804,"[0.12567680335345147, 0.8743231966465486]",11309_1.jpg
10805,"[0.11942789497176347, 0.8805721050282366]",12340_1.jpg
10806,"[0.9008131343515302, 0.09918686564846979]",06812.jpg
10807,"[0.9368316870111976, 0.06316831298880243]",10677_1.jpg
10808,"[0.9153680451784432, 0.08463195482155683]",10786_1.jpg
10809,"[0.08129402860525141, 0.9187059713947486]",14377_1.jpg
10810,"[0.9155621106561354, 0.08443788934386465]",15672_1.jpg
10811,"[0.9100894641852161, 0.08991053581478392]",10072_1.jpg
10812,"[0.9057618040326806, 0.09423819596731942]",02646.jpg
10813,"[0.9506685555706496, 0.049331444429350446]",18717_1.jpg
10814,"[0.09018222748355295, 0.909817772516447]",02948.jpg
10815,"[0.9437016049215006, 0.05629839507849943]",10102_1.jpg
10816,"[0.052203613499194626, 0.9477963865008053]",18666_1.jpg
10817,"[0.938481243571581, 0.061518756428418975]",11778_1.jpg
10818,"[0.7370024646315667, 0.2629975353684333]",03089.jpg
10819,"[0.8029847270469056, 0.1970152729530944]",16321_1.jpg
10820,"[0.9226260940441305, 0.07737390595586946]",15653_1.jpg
10821,"[0.1911156824312523, 0.8088843175687477]",00543.jpg
10822,"[0.9389081876225038, 0.06109181237749617]",09362.jpg
10823,"[0.8869180461487706, 0.11308195385122943]",10756_1.jpg
10824,"[0.915348638630674, 0.08465136136932605]",07332.jpg
10825,"[0.8769042674998545, 0.1230957325001455]",08716.jpg
10826,"[0.14962448330066563, 0.8503755166993343]",05222.jpg
10827,"[0.051078033728580025, 0.94892196627142]",04281.jpg
10828,"[0.06602107551087737, 0.9339789244891227]",12637_1.jpg
10829,"[0.12063110093345494, 0.879368899066545]",16888_1.jpg
10830,"[0.9275941702730501, 0.07240582972694987]",09493.jpg
10831,"[0.04515903665896873, 0.9548409633410313]",07755.jpg
10832,"[0.9647577092511013, 0.03524229074889873]",00369.jpg
10833,"[0.06375050942187895, 0.936249490578121]",15549_1.jpg
10834,"[0.7162374585185042, 0.2837625414814958]",03295.jpg
10835,"[0.9392575054823498, 0.060742494517650236]",11648_1.jpg
10836,"[0.933649013177046, 0.06635098682295404]",05019.jpg
10837,"[0.12206718546837703, 0.877932814531623]",06043.jpg
10838,"[0.9002891575617613, 0.09971084243823869]",16232_1.jpg
10839,"[0.959731413378874, 0.04026858662112598]",12739_1.jpg
10840,"[0.882396320518543, 0.117603679481457]",05626.jpg
10841,"[0.05495934328242349, 0.9450406567175765]",00949.jpg
10842,"[0.10027363232354597, 0.899726367676454]",00723.jpg
10843,"[0.07776203691125386, 0.9222379630887462]",16223_1.jpg
10844,"[0.041161287818509966, 0.9588387121814901]",08656.jpg
10845,"[0.9290496613557414, 0.07095033864425859]",06397.jpg
10846,"[0.9065768790389878, 0.09342312096101224]",02036.jpg
10847,"[0.09868229540647014, 0.9013177045935299]",09173.jpg
10848,"[0.9315725125657397, 0.0684274874342603]",14796_1.jpg
10849,"[0.6293931572512566, 0.37060684274874345]",01571.jpg
10850,"[0.9382871780938888, 0.06171282190611116]",13772_1.jpg
10851,"[0.04240330687573987, 0.9575966931242601]",04938.jpg
10852,"[0.10054532399231501, 0.899454676007685]",15680_1.jpg
10853,"[0.20314774204816705, 0.7968522579518329]",00158.jpg
10854,"[0.9607405538628734, 0.03925944613712662]",11021_1.jpg
10855,"[0.07296861961225717, 0.9270313803877428]",00310.jpg
10856,"[0.9450600632653458, 0.05493993673465425]",09941.jpg
10857,"[0.9136990820702905, 0.08630091792970951]",18822_1.jpg
10858,"[0.9383065846416581, 0.06169341535834194]",17406_1.jpg
10859,"[0.15754235479050632, 0.8424576452094936]",01745.jpg
10860,"[0.9095848939432164, 0.0904151060567836]",17388_1.jpg
10861,"[0.8617283471443264, 0.13827165285567355]",01477.jpg
10862,"[0.9518329484368026, 0.04816705156319745]",12665_1.jpg
10863,"[0.9165906576879039, 0.08340934231209607]",06651.jpg
10864,"[0.8521803256418715, 0.14781967435812848]",13317_1.jpg
10865,"[0.0829629917134041, 0.917037008286596]",18657_1.jpg
10866,"[0.8478720720371054, 0.15212792796289465]",13394_1.jpg
10867,"[0.12220303130276156, 0.8777969686972384]",00081.jpg
10868,"[0.08502008577694115, 0.9149799142230588]",04546.jpg
10869,"[0.11929204913737895, 0.880707950862621]",16454_1.jpg
10870,"[0.09183178404393642, 0.9081682159560636]",01283.jpg
10871,"[0.05775388616119079, 0.9422461138388092]",06891.jpg
10872,"[0.9378990471385046, 0.06210095286149542]",15593_1.jpg
10873,"[0.921694579751208, 0.07830542024879195]",02200.jpg
10874,"[0.05319334743542471, 0.9468066525645753]",07891.jpg
10875,"[0.9256535154961284, 0.0743464845038716]",17212_1.jpg
10876,"[0.930446932795125, 0.06955306720487497]",13963_1.jpg
10877,"[0.0819538512294048, 0.9180461487705952]",15103_1.jpg
10878,"[0.017058355489142037, 0.982941644510858]",02087.jpg
10879,"[0.8900813134351531, 0.10991868656484693]",00181.jpg
10880,"[0.925711735139436, 0.07428826486056395]",16245_1.jpg
10881,"[0.09454870073162686, 0.9054512992683732]",02760.jpg
10882,"[0.04628461642958334, 0.9537153835704166]",03571.jpg
10883,"[0.938481243571581, 0.061518756428418975]",07421.jpg
10884,"[0.8269324069941199, 0.17306759300588015]",01546.jpg
10885,"[0.902229812338683, 0.09777018766131695]",11148_1.jpg
10886,"[0.07991616371363698, 0.920083836286363]",11064_1.jpg
10887,"[0.04333482116866231, 0.9566651788313377]",07023.jpg
10888,"[0.09355896679539677, 0.9064410332046032]",04543.jpg
10889,"[0.11880688544314852, 0.8811931145568515]",06902.jpg
10890,"[0.9142618719555978, 0.08573812804440217]",15044_1.jpg
10891,"[0.09996312755923849, 0.9000368724407615]",06038.jpg
10892,"[0.9108657260959848, 0.08913427390401518]",12074_1.jpg
10893,"[0.08181800539502028, 0.9181819946049797]",06228.jpg
10894,"[0.23899163577791147, 0.7610083642220885]",07116.jpg
10895,"[0.952318112131033, 0.04768188786896699]",03972.jpg
10896,"[0.40053173940887654, 0.5994682605911235]",18902_1.jpg
10897,"[0.11645869316307322, 0.8835413068369268]",02401.jpg
10898,"[0.8237303266121989, 0.17626967338780108]",08925.jpg
10899,"[0.7721089095460808, 0.2278910904539192]",10986_1.jpg
10900,"[0.8825127598051583, 0.11748724019484169]",00341.jpg
10901,"[0.9169593820955191, 0.08304061790448092]",13686_1.jpg
10902,"[0.8485513012090279, 0.1514486987909721]",07144.jpg
10903,"[0.9194822333055173, 0.08051776669448274]",04555.jpg
10904,"[0.8873643967474626, 0.11263560325253741]",13940_1.jpg
10905,"[0.21294804867162181, 0.7870519513283782]",12887_1.jpg
10906,"[0.9612839372004114, 0.03871606279958861]",18437_1.jpg
10907,"[0.07824720060548429, 0.9217527993945157]",06746.jpg
10908,"[0.11952492771060956, 0.8804750722893905]",16367_1.jpg
10909,"[0.12532748549360553, 0.8746725145063945]",19133_1.jpg
10910,"[0.025461390673213142, 0.9745386093267868]",02432.jpg
10911,"[0.09943915076946962, 0.9005608492305304]",04697.jpg
10912,"[0.10007956684585378, 0.8999204331541462]",06425.jpg
10913,"[0.9485532418638049, 0.05144675813619515]",01157.jpg
10914,"[0.08032370121679054, 0.9196762987832094]",10213_1.jpg
10915,"[0.8032564187156747, 0.19674358128432534]",17269_1.jpg
10916,"[0.11327601932892158, 0.8867239806710784]",07998.jpg
10917,"[0.0836422208853267, 0.9163577791146733]",01659.jpg
10918,"[0.9402084263230414, 0.05979157367695864]",07890.jpg
10919,"[0.8091171961419783, 0.1908828038580217]",15810_1.jpg
10920,"[0.9115061421723689, 0.08849385782763108]",19278_1.jpg
10921,"[0.0731044654466417, 0.9268955345533583]",18572_1.jpg
10922,"[0.8386733683944964, 0.16132663160550365]",07394.jpg
10923,"[0.9041704671156048, 0.09582953288439522]",18928_1.jpg
10924,"[0.04929263133381203, 0.950707368666188]",06500.jpg
10925,"[0.8272817248539658, 0.17271827514603422]",11596_1.jpg
10926,"[0.9187253779425179, 0.08127462205748215]",19243_1.jpg
10927,"[0.813813580702129, 0.18618641929787105]",13589_1.jpg
10928,"[0.8438355101011081, 0.15616448989889187]",09866.jpg
10929,"[0.11228628539269149, 0.8877137146073085]",06835.jpg
10930,"[0.8863746628112326, 0.11362533718876744]",11043_1.jpg
10931,"[0.18393525975664188, 0.8160647402433581]",11368_1.jpg
10932,"[0.05827786295095965, 0.9417221370490404]",05631.jpg
10933,"[0.0403073997166644, 0.9596926002833356]",09832.jpg
10934,"[0.10809447107454055, 0.8919055289254595]",13834_1.jpg
10935,"[0.12026237652583982, 0.8797376234741602]",01300.jpg
10936,"[0.914281278503367, 0.08571872149663295]",02653.jpg
10937,"[0.7984047817733704, 0.20159521822662962]",03868.jpg
10938,"[0.14943041782297348, 0.8505695821770265]",16270_1.jpg
10939,"[0.045100817015661085, 0.954899182984339]",12727_1.jpg
10940,"[0.19464767412524986, 0.8053523258747501]",09291.jpg
10941,"[0.9456810727939606, 0.05431892720603937]",19695.jpg
10942,"[0.075899008325409, 0.924100991674591]",06338.jpg
10943,"[0.07096974519202778, 0.9290302548079722]",07274.jpg
10944,"[0.9249160666808981, 0.0750839333191019]",07595.jpg
10945,"[0.9295930446932795, 0.07040695530672048]",12773_1.jpg
10946,"[0.11735139436045722, 0.8826486056395428]",00715.jpg
10947,"[0.8265248694909663, 0.17347513050903374]",11508_1.jpg
10948,"[0.21770265287508006, 0.7822973471249199]",14136_1.jpg
10949,"[0.8993188301733005, 0.1006811698266995]",03745.jpg
10950,"[0.09309320964893555, 0.9069067903510645]",02900.jpg
10951,"[0.08773700246463156, 0.9122629975353684]",15466_1.jpg
10952,"[0.8499097595528732, 0.15009024044712682]",08791.jpg
10953,"[0.11651691280638088, 0.8834830871936191]",08787.jpg
10954,"[0.020202216227755244, 0.9797977837722448]",07003.jpg
10955,"[0.8699955364940131, 0.13000446350598693]",05050.jpg
10956,"[0.09926449183954666, 0.9007355081604533]",02242.jpg
10957,"[0.352714005705525, 0.647285994294475]",09950.jpg
10958,"[0.052436492072425234, 0.9475635079275748]",00380.jpg
10959,"[0.08668904888509384, 0.9133109511149061]",00266.jpg
10960,"[0.9386170894059656, 0.061382910594034445]",06588.jpg
10961,"[0.9408100293038871, 0.05918997069611287]",05545.jpg
10962,"[0.9200644297385938, 0.07993557026140619]",11728_1.jpg
10963,"[0.03956995090143414, 0.9604300490985659]",14809_1.jpg
10964,"[0.9175221719808263, 0.0824778280191737]",00663.jpg
10965,"[0.06732131421141493, 0.932678685788585]",10768_1.jpg
10966,"[0.9558112907294921, 0.04418870927050789]",07048.jpg
10967,"[0.8986396010013779, 0.10136039899862215]",10624_1.jpg
10968,"[0.04067612412427953, 0.9593238758757204]",11845_1.jpg
10969,"[0.06235323798249529, 0.9376467620175047]",06569.jpg
10970,"[0.8811348949135438, 0.1188651050864562]",08095.jpg
10971,"[0.33713054784684354, 0.6628694521531564]",02961.jpg
10972,"[0.1290923557608337, 0.8709076442391663]",19819.jpg
10973,"[0.9483979894816511, 0.051602010518348895]",09021.jpg
10974,"[0.9293019464767412, 0.07069805352325875]",10800_1.jpg
10975,"[0.8796405907353141, 0.12035940926468591]",03297.jpg
10976,"[0.20732014981854877, 0.7926798501814513]",11907_1.jpg
10977,"[0.9092355760833706, 0.09076442391662942]",15724_1.jpg
10978,"[0.8814065865823129, 0.11859341341768714]",18635_1.jpg
10979,"[0.9275553571775117, 0.0724446428224883]",12500_1.jpg
10980,"[0.9385006501193502, 0.061499349880649756]",01199.jpg
10981,"[0.07029051602010518, 0.9297094839798948]",12601_1.jpg
