,res,img
12782,"[0.4482718469211512, 0.5517281530788488]",12663.jpg
12783,"[0.25766073473189854, 0.7423392652681015]",09932.jpg
12784,"[0.3766228725572008, 0.6233771274427993]",02440.jpg
12785,"[0.07252226901356518, 0.9274777309864348]",07027.jpg
12786,"[0.5517669661743873, 0.44823303382561275]",04218.jpg
12787,"[0.8551883405461003, 0.14481165945389973]",11409.jpg
12788,"[0.4808554406256671, 0.5191445593743329]",17014.jpg
12789,"[0.2906712724873372, 0.7093287275126627]",19369.jpg
12790,"[0.21166721651885345, 0.7883327834811465]",05361.jpg
12791,"[0.5237439111956375, 0.47625608880436254]",03241.jpg
12792,"[0.5870674765665935, 0.4129325234334065]",19859.jpg
12793,"[0.6249684643598751, 0.3750315356401249]",16606.jpg
12794,"[0.539424401793165, 0.460575598206835]",06061.jpg
12795,"[0.525218808826098, 0.47478119117390205]",06203.jpg
12796,"[0.6273166566399503, 0.3726833433600497]",06598.jpg
12797,"[0.20553474742378078, 0.7944652525762192]",12810.jpg
12798,"[0.530846707679171, 0.46915329232082903]",07000.jpg
12799,"[0.38783985716780844, 0.6121601428321916]",19040.jpg
12800,"[0.5193386248520251, 0.4806613751479749]",14838.jpg
12801,"[0.7000912107745153, 0.2999087892254847]",16271.jpg
12802,"[0.39895980903956996, 0.60104019096043]",18060.jpg
12803,"[0.43164043548293196, 0.568359564517068]",13417.jpg
12804,"[0.9613033437481806, 0.038696656251819395]",00283.jpg
12805,"[0.26270643715189507, 0.737293562848105]",16206.jpg
12806,"[0.6462768538104756, 0.3537231461895244]",09753.jpg
12807,"[0.33451066389799916, 0.6654893361020009]",13639.jpg
12808,"[0.5836907372547497, 0.41630926274525026]",13566.jpg
12809,"[0.42069514254109336, 0.5793048574589066]",08266.jpg
12810,"[0.4481748141823051, 0.5518251858176949]",17417.jpg
12811,"[0.540317102990549, 0.459682897009451]",15828.jpg
12812,"[0.5706689437016049, 0.4293310562983951]",08860.jpg
12813,"[0.3631935415009024, 0.6368064584990976]",15655.jpg
12814,"[0.3375768984455355, 0.6624231015544645]",18982.jpg
12815,"[0.46086669642337325, 0.5391333035766268]",07508.jpg
12816,"[0.6369617108812513, 0.3630382891187487]",16916.jpg
12817,"[0.6095984785266549, 0.39040152147334506]",14197.jpg
12818,"[0.5192609986609482, 0.4807390013390518]",17578.jpg
12819,"[0.5902501504007452, 0.40974984959925476]",01759.jpg
12820,"[0.5695239573832211, 0.43047604261677885]",07963.jpg
12821,"[0.48300956742805023, 0.5169904325719498]",01247.jpg
12822,"[0.29986997612994626, 0.7001300238700537]",13522.jpg
12823,"[0.34266141396107047, 0.6573385860389296]",00501.jpg
12824,"[0.4470686409594597, 0.5529313590405402]",09833.jpg
12825,"[0.2304139416639174, 0.7695860583360826]",13722.jpg
12826,"[0.4013856275107221, 0.5986143724892778]",19143.jpg
12827,"[0.47338391973451843, 0.5266160802654816]",09671.jpg
12828,"[0.7940383085252964, 0.20596169147470356]",04159.jpg
12829,"[0.3535290807118322, 0.6464709192881678]",12822.jpg
12830,"[0.2620078014322032, 0.7379921985677969]",16979.jpg
12831,"[0.6206213976595704, 0.37937860234042964]",19876.jpg
12832,"[0.5055211628403423, 0.4944788371596577]",14540.jpg
12833,"[0.5208717421257932, 0.47912825787420676]",07529.jpg
12834,"[0.28193832599118945, 0.7180616740088106]",01137.jpg
12835,"[0.40846901744648645, 0.5915309825535136]",12750.jpg
12836,"[0.44225581711269385, 0.5577441828873062]",18797.jpg
12837,"[0.32698092336354284, 0.6730190766364572]",18946.jpg
12838,"[0.8112713229443614, 0.18872867705563856]",06480.jpg
12839,"[0.4429156397368472, 0.5570843602631528]",10036.jpg
12840,"[0.3964175512818025, 0.6035824487181976]",18443.jpg
12841,"[0.3499000562789885, 0.6500999437210115]",13211.jpg
12842,"[0.588348308719362, 0.41165169128063805]",10782.jpg
12843,"[0.2894680665256458, 0.7105319334743543]",05126.jpg
12844,"[0.5095383182285703, 0.4904616817714297]",17266.jpg
12845,"[0.4950028139494265, 0.5049971860505735]",08051.jpg
12846,"[0.771934250616158, 0.22806574938384205]",14693.jpg
12847,"[0.49568204312134917, 0.5043179568786509]",15737.jpg
12848,"[0.3551010110811388, 0.6448989889188612]",01332.jpg
12849,"[0.6112480350870384, 0.3887519649129616]",18068.jpg
12850,"[0.4215490306429389, 0.5784509693570611]",14389.jpg
12851,"[0.5553571775116924, 0.44464282248830755]",01348.jpg
12852,"[0.26909119136796755, 0.7309088086320324]",01035.jpg
12853,"[0.5293912165964797, 0.4706087834035203]",15414.jpg
12854,"[0.40969162995594716, 0.5903083700440528]",04964.jpg
12855,"[0.014244406062605523, 0.9857555939373944]",07090.jpg
12856,"[0.5018921384074987, 0.4981078615925013]",01238.jpg
12857,"[0.9264297774068971, 0.07357022259310286]",15183.jpg
12858,"[0.541927846455394, 0.45807215354460595]",06244.jpg
12859,"[0.7312969395874168, 0.2687030604125832]",11688.jpg
12860,"[0.18981544373071474, 0.8101845562692853]",03220.jpg
12861,"[0.5780046187583691, 0.42199538124163094]",05737.jpg
12862,"[0.46857109588775253, 0.5314289041122475]",08948.jpg
12863,"[0.6682450658852297, 0.3317549341147703]",18619.jpg
12864,"[0.682741757068835, 0.317258242931165]",11759.jpg
12865,"[0.47068640959459723, 0.5293135904054027]",03701.jpg
12866,"[0.5854373265539793, 0.4145626734460207]",10406.jpg
12867,"[0.43181509441285487, 0.5681849055871451]",11140.jpg
12868,"[0.929728890527664, 0.07027110947233595]",08906.jpg
12869,"[0.5407440470414718, 0.45925595295852817]",03262.jpg
12870,"[0.4030351840711056, 0.5969648159288944]",02994.jpg
12871,"[0.4018319781094141, 0.5981680218905858]",00692.jpg
12872,"[0.41757068835024935, 0.5824293116497506]",05664.jpg
12873,"[0.574783131828679, 0.425216868171321]",19263.jpg
12874,"[0.36994702012459, 0.63005297987541]",10059.jpg
12875,"[0.3636592986473636, 0.6363407013526363]",18831.jpg
12876,"[0.738283296784335, 0.261716703215665]",12086.jpg
12877,"[0.6045527761066584, 0.39544722389334164]",13979.jpg
12878,"[0.5418890333598556, 0.4581109666401444]",11714.jpg
12879,"[0.5454404316016224, 0.45455956839837763]",13739.jpg
12880,"[0.5279745386093267, 0.47202546139067325]",14990.jpg
12881,"[0.3785441207863533, 0.6214558792136466]",19800.jpg
12882,"[0.39637873818626407, 0.603621261813736]",00698.jpg
12883,"[0.4060820120708727, 0.5939179879291273]",03629.jpg
12884,"[0.5245395796541753, 0.4754604203458247]",07237.jpg
12885,"[0.30344078091948223, 0.6965592190805178]",06193.jpg
12886,"[0.533447185080246, 0.466552814919754]",05748.jpg
12887,"[0.4688621941042908, 0.5311378058957092]",01418.jpg
12888,"[0.5216674105843312, 0.4783325894156688]",17402.jpg
12889,"[0.5852820741718255, 0.41471792582817446]",09756.jpg
12890,"[0.5823322789109046, 0.41766772108909545]",17821.jpg
12891,"[0.3714413243028198, 0.6285586756971802]",06186.jpg
12892,"[0.6058918279027344, 0.39410817209726556]",06937.jpg
12893,"[0.43742358671815873, 0.5625764132818413]",17988.jpg
12894,"[0.5588503561101515, 0.44114964388984845]",17534.jpg
12895,"[0.3438258068272235, 0.6561741931727765]",07843.jpg
12896,"[0.5144481748141823, 0.48555182518581774]",08138.jpg
12897,"[0.5781404645927536, 0.4218595354072464]",17477.jpg
12898,"[0.4514933338508413, 0.5485066661491587]",07091.jpg
12899,"[0.5309243338702478, 0.46907566612975216]",16228.jpg
12900,"[0.5171068718585651, 0.4828931281414349]",02817.jpg
12901,"[0.353606706902909, 0.646393293097091]",09810.jpg
12902,"[0.6741058433115333, 0.32589415668846666]",09412.jpg
12903,"[0.15467018572066216, 0.8453298142793378]",19472.jpg
12904,"[0.6354480001552524, 0.3645519998447476]",08728.jpg
12905,"[0.45137689456422597, 0.548623105435774]",06034.jpg
12906,"[0.5387257660734732, 0.4612742339265268]",00304.jpg
12907,"[0.4750722893904403, 0.5249277106095597]",10633.jpg
12908,"[0.5739292437268334, 0.4260707562731666]",11307.jpg
12909,"[0.5137107259989521, 0.48628927400104793]",18608.jpg
12910,"[0.664344349783617, 0.335655650216383]",12797.jpg
12911,"[0.5160977313745658, 0.4839022686254342]",00125.jpg
12912,"[0.37388654932174115, 0.6261134506782589]",02523.jpg
12913,"[0.6705738516175358, 0.3294261483824642]",18789.jpg
12914,"[0.4490869219274583, 0.5509130780725418]",15995.jpg
12915,"[0.6515942478992413, 0.34840575210075875]",00566.jpg
12916,"[0.3653476683032855, 0.6346523316967145]",08797.jpg
12917,"[0.5062586116555726, 0.4937413883444274]",11027.jpg
12918,"[0.5423936036018553, 0.4576063963981447]",04909.jpg
12919,"[0.45917832676745135, 0.5408216732325486]",17210.jpg
12920,"[0.27848396048826873, 0.7215160395117313]",13714.jpg
12921,"[0.4823109317083584, 0.5176890682916415]",12076.jpg
12922,"[0.5493799607987735, 0.4506200392012265]",05113.jpg
12923,"[0.4957014496691184, 0.5042985503308817]",09429.jpg
12924,"[0.9314948863746628, 0.06850511362533718]",14828.jpg
12925,"[0.4771487900017466, 0.5228512099982534]",04577.jpg
12926,"[0.42919521046401055, 0.5708047895359895]",02417.jpg
12927,"[0.6085699314948864, 0.39143006850511364]",11739.jpg
12928,"[0.5896679539676687, 0.4103320460323313]",13611.jpg
12929,"[0.5478468435250053, 0.45215315647499466]",17591.jpg
12930,"[0.5039880455665742, 0.49601195443342583]",12968.jpg
12931,"[0.6484697937083972, 0.3515302062916028]",09608.jpg
12932,"[0.34574705505637604, 0.654252944943624]",14437.jpg
12933,"[0.1574065089561218, 0.8425934910438782]",10465.jpg
12934,"[0.33053232160530965, 0.6694676783946903]",04363.jpg
12935,"[0.6496341865745503, 0.3503658134254497]",17552.jpg
12936,"[0.5736769586058336, 0.42632304139416644]",12688.jpg
12937,"[0.5852820741718255, 0.41471792582817446]",15523.jpg
12938,"[0.2590580061712822, 0.7409419938287178]",10587.jpg
12939,"[0.2941256379902579, 0.7058743620097421]",06277.jpg
12940,"[0.7420675735993324, 0.2579324264006676]",15890.jpg
12941,"[0.4261483824642434, 0.5738516175357566]",02068.jpg
12942,"[0.5267519260998661, 0.4732480739001339]",09221.jpg
12943,"[0.6696811504201517, 0.33031884957984825]",18473.jpg
12944,"[0.5514952745056182, 0.4485047254943818]",01570.jpg
12945,"[0.6196316637233402, 0.3803683362766598]",09152.jpg
12946,"[0.3449513865978381, 0.6550486134021619]",16176.jpg
12947,"[0.5326709231694774, 0.4673290768305226]",03210.jpg
12948,"[0.4928292805992742, 0.5071707194007258]",16305.jpg
12949,"[0.3871412214481166, 0.6128587785518834]",06050.jpg
12950,"[0.5445089173087, 0.4554910826913]",00641.jpg
12951,"[0.44788371596576687, 0.5521162840342331]",04750.jpg
12952,"[0.27010033185196686, 0.7298996681480332]",18750.jpg
12953,"[0.5732500145549109, 0.42674998544508913]",19039.jpg
12954,"[0.5445089173087, 0.4554910826913]",13640.jpg
12955,"[0.4406838867433872, 0.5593161132566128]",03149.jpg
12956,"[0.5108773700246463, 0.4891226299753537]",00486.jpg
12957,"[0.5452851792194686, 0.4547148207805314]",03921.jpg
12958,"[0.4527547594558404, 0.5472452405441596]",10529.jpg
12959,"[0.48079722098235944, 0.5192027790176406]",05500.jpg
12960,"[0.33916823536261137, 0.6608317646373887]",11492.jpg
12961,"[0.6383977954161734, 0.36160220458382664]",03366.jpg
12962,"[0.5716392710900657, 0.42836072890993426]",03638.jpg
12963,"[0.6762599701139165, 0.3237400298860835]",12832.jpg
12964,"[0.42818606998001124, 0.5718139300199887]",02513.jpg
12965,"[0.38318228570319623, 0.6168177142968038]",00839.jpg
12966,"[0.3835510101108114, 0.6164489898891886]",11377.jpg
12967,"[0.46577655300898524, 0.5342234469910148]",19361.jpg
12968,"[0.3705486231054358, 0.6294513768945642]",03540.jpg
12969,"[0.49544916454811855, 0.5045508354518815]",19636.jpg
12970,"[0.49973801160511555, 0.5002619883948844]",05175.jpg
12971,"[0.38440489821265694, 0.6155951017873431]",07378.jpg
12972,"[0.4909856585611985, 0.5090143414388015]",16928.jpg
12973,"[0.5604416930272274, 0.43955830697277265]",17085.jpg
12974,"[0.4596246773661433, 0.5403753226338567]",01552.jpg
12975,"[0.43559937122785225, 0.5644006287721477]",06820.jpg
12976,"[0.7058937685575113, 0.2941062314424887]",06001.jpg
12977,"[0.34611577946399114, 0.6538842205360089]",11095.jpg
12978,"[0.27751363309980787, 0.7224863669001922]",07951.jpg
12979,"[0.34433037706922315, 0.6556696229307768]",04592.jpg
12980,"[0.5737739913446797, 0.42622600865532034]",09898.jpg
12981,"[0.5400842244173184, 0.4599157755826816]",06226.jpg
12982,"[0.4077509751790254, 0.5922490248209746]",02807.jpg
12983,"[0.012051466164683965, 0.987948533835316]",09393.jpg
12984,"[0.5152632498204894, 0.48473675017951057]",07687.jpg
12985,"[0.37318791360204934, 0.6268120863979507]",09356.jpg
12986,"[0.10964699489607793, 0.8903530051039221]",04256.jpg
12987,"[0.6040287993168895, 0.39597120068311054]",07083.jpg
12988,"[0.4828543150458965, 0.5171456849541035]",07926.jpg
12989,"[0.34832812590968193, 0.651671874090318]",05397.jpg
12990,"[0.4983213336179627, 0.5016786663820373]",01123.jpg
12991,"[0.5466048244677755, 0.4533951755322245]",15980.jpg
12992,"[0.5027072134138059, 0.49729278658619414]",02448.jpg
12993,"[0.7404374235867182, 0.25956257641328184]",11694.jpg
12994,"[0.528614954685711, 0.47138504531428904]",12495.jpg
12995,"[0.43552174503677543, 0.5644782549632246]",12121.jpg
12996,"[0.3869665625181936, 0.6130334374818064]",16151.jpg
12997,"[0.737118903918182, 0.262881096081818]",16769.jpg
12998,"[0.613091657125114, 0.38690834287488596]",13615.jpg
12999,"[0.5535717751169245, 0.44642822488307554]",06861.jpg
13000,"[0.6208930893283394, 0.3791069106716606]",10194.jpg
13001,"[0.5470899881620058, 0.4529100118379942]",11213.jpg
13002,"[0.4008034310776456, 0.5991965689223544]",00001.jpg
13003,"[0.400124201905723, 0.599875798094277]",01696.jpg
13004,"[0.44213937782607854, 0.5578606221739215]",14612.jpg
13005,"[0.4824661840905121, 0.5175338159094879]",02235.jpg
13006,"[0.7297250092181102, 0.27027499078188977]",16741.jpg
13007,"[0.35005530866114226, 0.6499446913388578]",15531.jpg
13008,"[0.6164101767936502, 0.3835898232063498]",15762.jpg
13009,"[0.30215994876671387, 0.6978400512332861]",01080.jpg
13010,"[0.6586970443827748, 0.34130295561722523]",14301.jpg
13011,"[0.5593743328999204, 0.44062566710007955]",06134.jpg
13012,"[0.6207960565894933, 0.37920394341050667]",18203.jpg
13013,"[0.555493023346077, 0.444506976653923]",11825.jpg
13014,"[0.4935085097711968, 0.5064914902288031]",18861.jpg
13015,"[0.8207223117079703, 0.17927768829202972]",07904.jpg
13016,"[0.6055813231384269, 0.39441867686157306]",03611.jpg
13017,"[0.6966368452715946, 0.30336315472840536]",04527.jpg
13018,"[0.5747055056376021, 0.42529449436239786]",07271.jpg
13019,"[0.3767587183915853, 0.6232412816084147]",16580.jpg
13020,"[0.5912398843369753, 0.4087601156630247]",06710.jpg
13021,"[0.36447437365367075, 0.6355256263463293]",02555.jpg
13022,"[0.5565409769256147, 0.44345902307438534]",05329.jpg
13023,"[0.6450736478487842, 0.3549263521512158]",18038.jpg
13024,"[0.7990257913019853, 0.20097420869801474]",13373.jpg
13025,"[0.5246172058452522, 0.4753827941547478]",10427.jpg
13026,"[0.7372741563003358, 0.26272584369966423]",11929.jpg
13027,"[0.5107027110947233, 0.4892972889052767]",18995.jpg
13028,"[0.8860059384036174, 0.11399406159638259]",06481.jpg
13029,"[0.5963826194958178, 0.40361738050418217]",16427.jpg
13030,"[0.3204409167653166, 0.6795590832346834]",16731.jpg
13031,"[0.4625162529837567, 0.5374837470162432]",17412.jpg
13032,"[0.49222767761842845, 0.5077723223815716]",19900.jpg
13033,"[0.6695453045857672, 0.3304546954142328]",02165.jpg
13034,"[0.5259562576413281, 0.47404374235867186]",04182.jpg
13035,"[0.4271187098527043, 0.5728812901472957]",10780.jpg
13036,"[0.6350986822954064, 0.36490131770459355]",19160.jpg
13037,"[0.6483727609695511, 0.3516272390304489]",16827.jpg
13038,"[0.6412893710337868, 0.3587106289662132]",12757.jpg
13039,"[0.652913893147548, 0.347086106852452]",09605.jpg
13040,"[0.3404878806109181, 0.6595121193890818]",15455.jpg
13041,"[0.5027072134138059, 0.49729278658619414]",08129.jpg
13042,"[0.6777542742921462, 0.3222457257078538]",00463.jpg
13043,"[0.7036232024685128, 0.29637679753148716]",12392.jpg
13044,"[0.6896310815269072, 0.3103689184730928]",01394.jpg
13045,"[0.19206660327194394, 0.8079333967280561]",16229.jpg
13046,"[0.49513865978381105, 0.504861340216189]",17874.jpg
13047,"[0.675600147489763, 0.32439985251023695]",15087.jpg
13048,"[0.36136932601059596, 0.6386306739894041]",00220.jpg
13049,"[0.33278348114653883, 0.6672165188534611]",17363.jpg
13050,"[0.5188728677055638, 0.48112713229443616]",12166.jpg
13051,"[0.661666246191465, 0.33833375380853503]",10929.jpg
13052,"[0.4400822837625415, 0.5599177162374585]",18024.jpg
13053,"[0.197248151526325, 0.802751848473675]",03410.jpg
13054,"[0.5776164878029847, 0.4223835121970153]",05882.jpg
13055,"[0.5353684333093985, 0.46463156669060146]",01276.jpg
13056,"[0.3892759417027305, 0.6107240582972695]",02504.jpg
13057,"[0.4720254613906732, 0.5279745386093269]",08824.jpg
13058,"[0.6992179161249006, 0.3007820838750994]",08599.jpg
13059,"[0.3430495449164548, 0.6569504550835452]",08021.jpg
13060,"[0.5468959226843136, 0.45310407731568636]",05871.jpg
13061,"[0.25115954122921075, 0.7488404587707893]",14826.jpg
13062,"[0.5780240253061383, 0.4219759746938617]",12935.jpg
13063,"[0.448698790972074, 0.551301209027926]",14119.jpg
13064,"[0.562285315065303, 0.437714684934697]",11559.jpg
13065,"[0.4356575908711599, 0.56434240912884]",14497.jpg
13066,"[0.48002095907159076, 0.5199790409284093]",13281.jpg
13067,"[0.957674319315337, 0.042325680684663025]",07299.jpg
13068,"[0.37441052611151004, 0.62558947388849]",11899.jpg
13069,"[0.5609656698169962, 0.43903433018300375]",07815.jpg
13070,"[0.3858992023908867, 0.6141007976091133]",07354.jpg
13071,"[0.6935900172718276, 0.30640998272817244]",12559.jpg
13072,"[0.606571057074657, 0.39342894292534303]",12039.jpg
13073,"[0.5241514486987909, 0.47584855130120907]",14440.jpg
13074,"[0.21875060645461777, 0.7812493935453823]",18393.jpg
13075,"[0.4433813968833084, 0.5566186031166915]",19445.jpg
13076,"[0.46936676434629043, 0.5306332356537096]",15943.jpg
13077,"[0.33020241029323294, 0.6697975897067671]",09052.jpg
13078,"[0.3858797958431175, 0.6141202041568825]",00491.jpg
13079,"[0.45182324516291794, 0.5481767548370821]",09604.jpg
13080,"[0.6014477284635836, 0.39855227153641637]",14337.jpg
13081,"[0.49203361214073627, 0.5079663878592637]",11115.jpg
13082,"[0.3154922470841662, 0.6845077529158339]",18387.jpg
13083,"[0.3464068776805294, 0.6535931223194706]",13955.jpg
13084,"[0.5300316326728638, 0.4699683673271362]",06932.jpg
13085,"[0.457897494614683, 0.542102505385317]",19140.jpg
13086,"[0.4174542490636341, 0.5825457509363658]",00993.jpg
13087,"[0.4652137631236779, 0.5347862368763221]",12843.jpg
13088,"[0.1838382270177958, 0.8161617729822042]",11720.jpg
13089,"[0.2556036406683615, 0.7443963593316385]",05093.jpg
13090,"[0.632653457276485, 0.36734654272351497]",01625.jpg
13091,"[0.37050981000989736, 0.6294901899901026]",15652.jpg
13092,"[0.47641134118651635, 0.5235886588134837]",15909.jpg
13093,"[0.526480234431097, 0.47351976556890296]",15540.jpg
13094,"[0.571212327039143, 0.42878767296085696]",15149.jpg
13095,"[0.7385938015486425, 0.2614061984513575]",17098.jpg
13096,"[0.32620466145277416, 0.6737953385472258]",03450.jpg
13097,"[0.3641250557938248, 0.6358749442061752]",02689.jpg
13098,"[0.4114188127074075, 0.5885811872925926]",15684.jpg
13099,"[0.360922975411904, 0.639077024588096]",11855.jpg
13100,"[0.5325932969784005, 0.4674067030215995]",03015.jpg
13101,"[0.2930776844107202, 0.7069223155892799]",18652.jpg
13102,"[0.9460303906538066, 0.05396960934619344]",06145.jpg
13103,"[0.44295445283238566, 0.5570455471676143]",00736.jpg
13104,"[0.6367676454035591, 0.3632323545964409]",11239.jpg
13105,"[0.31855848163170253, 0.6814415183682975]",18863.jpg
13106,"[0.6505268877719342, 0.34947311222806576]",14049.jpg
13107,"[0.17968522579518328, 0.8203147742048167]",07965.jpg
13108,"[0.4318345009606241, 0.5681654990393759]",12728.jpg
13109,"[0.5378524714238584, 0.4621475285761416]",14028.jpg
13110,"[0.41628985619748105, 0.583710143802519]",05870.jpg
13111,"[0.4944982437074269, 0.5055017562925731]",00766.jpg
13112,"[0.6149352791631897, 0.3850647208368103]",09036.jpg
13113,"[0.3984552387975703, 0.6015447612024297]",04705.jpg
13114,"[0.595140600438588, 0.40485939956141204]",00544.jpg
13115,"[0.6726503522288421, 0.32734964777115794]",13451.jpg
13116,"[0.5659919656892235, 0.4340080343107765]",17602.jpg
13117,"[0.2224572570785383, 0.7775427429214616]",04388.jpg
13118,"[0.48221389896951233, 0.5177861010304876]",13223.jpg
13119,"[0.39965844475926177, 0.6003415552407383]",04447.jpg
13120,"[0.645946942498399, 0.354053057501601]",00816.jpg
13121,"[0.5430534262260086, 0.4569465737739914]",14046.jpg
13122,"[0.42327621339439925, 0.5767237866056008]",17289.jpg
13123,"[0.6224262066021076, 0.37757379339789243]",03656.jpg
13124,"[0.36548351413767005, 0.63451648586233]",13770.jpg
13125,"[0.5919191135088979, 0.4080808864911021]",02223.jpg
13126,"[0.470220652448136, 0.529779347551864]",11552.jpg
13127,"[0.9841254439247802, 0.015874556075219814]",13917.jpg
13128,"[0.38976110539696096, 0.610238894603039]",08435.jpg
13129,"[0.5414038696656251, 0.45859613033437485]",08846.jpg
13130,"[0.21564555881154301, 0.784354441188457]",15350.jpg
13131,"[0.6987715655262086, 0.30122843447379144]",00775.jpg
13132,"[0.018300374546371945, 0.9816996254536281]",08899.jpg
13133,"[0.452987638029071, 0.5470123619709291]",11357.jpg
13134,"[0.4057326942110268, 0.5942673057889731]",16922.jpg
13135,"[0.45675250829629915, 0.5432474917037009]",14840.jpg
13136,"[0.6837314910050651, 0.31626850899493486]",00605.jpg
13137,"[0.4525995070736867, 0.5474004929263133]",16667.jpg
13138,"[0.48840458770789263, 0.5115954122921074]",00990.jpg
13139,"[0.5309243338702478, 0.46907566612975216]",00089.jpg
13140,"[0.5421413184808554, 0.45785868151914455]",17415.jpg
13141,"[0.5732306080071417, 0.42676939199285835]",01054.jpg
13142,"[0.9140678064779056, 0.08593219352209436]",06219.jpg
13143,"[0.35174367831706416, 0.6482563216829358]",19420.jpg
13144,"[0.33321042519746163, 0.6667895748025383]",02206.jpg
13145,"[0.43470667003046826, 0.5652933299695317]",19996.jpg
13146,"[0.7147819674358128, 0.2852180325641872]",19593.jpg
13147,"[0.5274893749150964, 0.4725106250849036]",12257.jpg
13148,"[0.3894700071804227, 0.6105299928195773]",15837.jpg
13149,"[0.47107454054998155, 0.5289254594500185]",10824.jpg
13150,"[0.4505035999146112, 0.5494964000853888]",16263.jpg
13151,"[0.6735818665217644, 0.32641813347823556]",14130.jpg
13152,"[0.49814667468803975, 0.5018533253119603]",16641.jpg
13153,"[0.5708630091792971, 0.4291369908207029]",11848.jpg
13154,"[0.3636398920995944, 0.6363601079004055]",09443.jpg
13155,"[0.5844864057132877, 0.4155135942867123]",08752.jpg
13156,"[0.5045896485474199, 0.49541035145258006]",00806.jpg
13157,"[0.27904675037357607, 0.7209532496264239]",14161.jpg
13158,"[0.5289642725455569, 0.4710357274544431]",12517.jpg
13159,"[0.4050728715868734, 0.5949271284131266]",11312.jpg
13160,"[0.5170680587630266, 0.48293194123697336]",18266.jpg
13161,"[0.3805429952065827, 0.6194570047934174]",13541.jpg
13162,"[0.4235284985153991, 0.5764715014846009]",09395.jpg
13163,"[0.4821944924217431, 0.5178055075782568]",12270.jpg
13164,"[0.4198412544392478, 0.5801587455607522]",17960.jpg
13165,"[0.029866677016825476, 0.9701333229831746]",05989.jpg
13166,"[0.425663218770013, 0.574336781229987]",01349.jpg
13167,"[0.6136156339148828, 0.38638436608511717]",10402.jpg
13168,"[0.54996215723185, 0.45003784276814995]",06167.jpg
13169,"[0.27520425391527104, 0.724795746084729]",03189.jpg
13170,"[0.3761377088629704, 0.6238622911370296]",11990.jpg
13171,"[0.5820217741465971, 0.41797822585340294]",04112.jpg
13172,"[0.16095790719788858, 0.8390420928021114]",15191.jpg
13173,"[0.5222107939218692, 0.4777892060781308]",11603.jpg
13174,"[0.5454598381493916, 0.4545401618506084]",00265.jpg
13175,"[0.44505035999146114, 0.5549496400085389]",18164.jpg
13176,"[0.03799802053212754, 0.9620019794678725]",01660.jpg
13177,"[0.4529682314813018, 0.5470317685186983]",03238.jpg
13178,"[0.7588930505152438, 0.2411069494847562]",13442.jpg
13179,"[0.6070368142211182, 0.3929631857788818]",11691.jpg
13180,"[0.49746744551611716, 0.5025325544838828]",02143.jpg
13181,"[0.6476353121543209, 0.3523646878456791]",13304.jpg
13182,"[0.7909526674299909, 0.20904733257000907]",16137.jpg
13183,"[0.654524636612393, 0.345475363387607]",11911.jpg
13184,"[0.3223233518989307, 0.6776766481010693]",11336.jpg
13185,"[0.6036600749092744, 0.3963399250907256]",12238.jpg
13186,"[0.5060063265345728, 0.4939936734654272]",12307.jpg
13187,"[0.4380834093423121, 0.561916590657688]",10286.jpg
13188,"[0.4263230413941664, 0.5736769586058337]",03261.jpg
13189,"[0.33515107997438337, 0.6648489200256167]",08942.jpg
13190,"[0.23441169050437619, 0.7655883094956238]",04571.jpg
13191,"[0.004211220865920162, 0.9957887791340798]",08019.jpg
13192,"[0.61666246191465, 0.38333753808535]",11689.jpg
13193,"[0.3013836868559452, 0.6986163131440548]",08152.jpg
13194,"[0.40495643230025813, 0.5950435676997419]",15907.jpg
13195,"[0.5891245706301306, 0.4108754293698694]",05888.jpg
13196,"[0.5083933319101865, 0.49160666808981346]",04977.jpg
13197,"[0.551747559626618, 0.44825244037338197]",05449.jpg
13198,"[0.3799802053212754, 0.6200197946787246]",03445.jpg
13199,"[0.4116128781850997, 0.5883871218149004]",01497.jpg
13200,"[0.5323992315007083, 0.46760076849929166]",02383.jpg
13201,"[0.4629043839391411, 0.5370956160608589]",03439.jpg
13202,"[0.4876671388926624, 0.5123328611073377]",02933.jpg
13203,"[0.7571076481204758, 0.24289235187952418]",18132.jpg
13204,"[0.04673096702827534, 0.9532690329717246]",15478.jpg
13205,"[0.5356595315259368, 0.4643404684740632]",11120.jpg
13206,"[0.5489336102000815, 0.45106638979991853]",11185.jpg
13207,"[0.6407265811484795, 0.35927341885152053]",17775.jpg
13208,"[0.5164664557821809, 0.48353354421781913]",01016.jpg
13209,"[0.632828116206408, 0.367171883793592]",01712.jpg
13210,"[0.45403559160860874, 0.5459644083913913]",17531.jpg
13211,"[0.5077141027382639, 0.4922858972617361]",12384.jpg
13212,"[0.6427060490209396, 0.35729395097906036]",13873.jpg
13213,"[0.371460730850589, 0.6285392691494109]",13773.jpg
13214,"[0.5683013448737604, 0.4316986551262396]",06998.jpg
13215,"[0.23773021017291235, 0.7622697898270876]",05623.jpg
13216,"[0.37433289992043317, 0.6256671000795668]",03668.jpg
13217,"[0.4089735876884861, 0.5910264123115139]",02324.jpg
13218,"[0.43361990335539213, 0.5663800966446079]",15634.jpg
13219,"[0.3350734537833065, 0.6649265462166936]",11862.jpg
13220,"[0.5481573482893128, 0.45184265171068716]",17903.jpg
13221,"[0.43845213374992725, 0.5615478662500728]",03428.jpg
